四川成都电信组播,#genre#
湖南卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5506
江西卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5599
江苏卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5504
浙江卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5505
东南卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5549
广东卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5589
深圳卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5592
广西卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5557
广西卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5719
广西卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5720
云南卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6063
贵州卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5586
四川卫视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5600
新疆卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5560
兵团卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5518
兵团卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5731
兵团卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5732
西藏卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5559
海南卫视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5562
北京纪实科教HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6011
百姓健康,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6021
环球奇观,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6029
四海钓鱼,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6025
优优宝贝,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6023
中华特产,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6022
陕西新闻资讯HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5500
陕西都市青春HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5830
陕西公共HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6334
陕西生活HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6331
陕西体育休闲HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6093
陕西影视HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6329
陕西西部电影HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6332
影视剧,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6306
西安新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5668
西安教育电视台,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6015
长安一套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5841
长安一套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5896
高陵综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6338
鄠邑综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5839
鄠邑综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5919
鄠邑二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5851
鄠邑二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5969
临潼综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5966
临潼影视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5967
蓝田综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5864
阎良综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5866
周至综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5837
周至综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5867
周至二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5838
周至二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5968
安康综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5855
安康综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6053
白河综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5847
白河综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5921
汉阴综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5849
汉阴综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5922
岚皋综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5850
岚皋综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5861
宁陕综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5848
宁陕综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5923
平利电视台,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5846
平利电视台,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5924
石泉综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5879
石泉综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6005
旬阳新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5844
旬阳新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5878
旬阳民生文化,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5925
镇坪综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6312
镇坪综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6343
紫阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5845
紫阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5928
宝鸡综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5826
宝鸡综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5827
宝鸡综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5658
宝鸡综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6038
宝鸡2,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6344
陈仓综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5869
凤翔综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5929
凤翔文化影视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5930
扶风综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5935
凤县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5868
陇县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5938
陇县道德文化,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5939
麟游综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5931
眉县新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5933
眉县经济生活,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5934
岐山综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5911
岐山二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5933
千阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5937
太白综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5918
汉中新闻综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6065
城固综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5944
佛坪综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5947
留坝电视台,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5943
略阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5870
勉县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5880
勉县经济,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5946
宁强综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5881
宁强二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5945
南郑综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5882
西乡综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5862
西乡综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5863
洋县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5871
镇巴综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5883
商洛综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5666
商洛综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5825
丹凤综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5952
洛南综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5949
商南综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5953
山阳新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5950
山阳影视娱乐,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5951
商州综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5875
镇安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5876
镇安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5954
柞水综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5877
铜川新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5661
铜川新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5820
铜川新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5821
耀州综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5884
渭南新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5660
渭南新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5818
渭南新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5819
白水综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5914
白水二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5964
澄城综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5961
澄城综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6061
澄城公共,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5962
大荔新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5912
大荔影视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5960
美丽大荔,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5959
富平综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5905
富平二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5906
韩城综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5874
韩城综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5877
韩城生活,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5965
合阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5858
合阳二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5859
合阳三套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5860
华阴综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5856
华阴二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5857
华州综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5955
华州二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5956
蒲城综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5913
蒲城二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5963
潼关新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5915
潼关公共,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5958
潼关人文旅游,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5957
咸阳新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5659
咸阳新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5815
咸阳新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5816
杨凌综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5697
杨凌综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5897
杨凌综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5900
杨凌综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5940
杨凌现代农业,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5698
杨凌现代农业,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5901
杨凌现代农业,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5941
彬州新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5982
淳化综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5986
长武综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5984
泾阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5899
泾阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5917
泾阳二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5988
礼泉新闻,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5978
礼泉影视,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5979
乾县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5977
三原综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5973
武功新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5898
兴平综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5975
兴平二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5976
旬邑综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5985
永寿综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5980
延安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5662
延安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5700
延安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5828
延安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5829
延安综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6044
延安公共,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5699
安塞综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5902
宝塔电视台,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5885
富县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5695
甘泉综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5904
黄陵综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5886
黄龙综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5916
洛川综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5908
吴起综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5910
延长综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5907
延川综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5889
宜川新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5909
子长综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5887
榆林新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5822
榆林新闻综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5823
榆林二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6337
定边综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6013
定边二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5993
府谷综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5891
府谷二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5992
横山综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5894
横山综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6000
横山二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6001
靖边综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5892
靖边二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5994
佳县综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5890
米脂综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5895
清涧综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5996
绥德综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5995
神木综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5694
神木综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5893
神木二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5991
吴堡综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6010
榆阳综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5852
榆阳二套,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5990
子洲综合,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5997
子洲综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6340
子洲综合HD,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6341
重温经典,http://qingfeng.hppro1.hpnu.cn/qly.php?id=5563
cctv1,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6308
凤凰中文,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6317
凤凰资讯,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6320
宝鸡公共,http://qingfeng.hppro1.hpnu.cn/qly.php?id=6344
北京移动组播,#genre#
 4K超清,http://120.245.137.189:4022/rtp/228.1.1.123:8001
 安徽卫视,http://120.245.137.189:4022/rtp/228.1.1.72:8272
 CCTV4,http://120.245.137.189:4022/rtp/228.1.1.66:8216
 BRTV北京卫视,http://120.245.137.189:4022/rtp/228.1.1.109:8000
 BRTV文艺,http://120.245.137.189:4022/rtp/228.1.1.113:8000
 江苏卫视,http://120.245.137.189:4022/rtp/228.1.1.74:8276
 魅力时尚,http://120.245.137.189:4022/rtp/228.1.1.86:9012
 CCTV7,http://120.245.137.189:4022/rtp/228.1.1.73:8024
 淘电影,http://120.245.137.189:4022/rtp/228.1.1.124:8001
 CCTV10,http://120.245.137.189:4022/rtp/228.1.1.69:8228
 BRTV科教,http://120.245.137.189:4022/rtp/228.1.1.114:8000
 浙江卫视,http://120.245.137.189:4022/rtp/228.1.1.76:8284
 收视指南,http://120.245.137.189:4022/rtp/228.1.1.108:8012
 大健康,http://120.245.137.189:4022/rtp/228.1.1.125:8001
 湖南卫视,http://120.245.137.189:4022/rtp/228.1.1.94:8064
 经典电影,http://120.245.137.189:4022/rtp/228.1.1.89:9024
 CCTV14,http://120.245.137.189:4022/rtp/228.1.1.71:8236
 BRTV影视,http://120.245.137.189:4022/rtp/228.1.1.119:8000
 淘剧场,http://120.245.137.189:4022/rtp/228.1.1.126:8001
 山东卫视,http://120.245.137.189:4022/rtp/228.1.1.55:8148
 CCTV15,http://120.245.137.189:4022/rtp/228.1.1.41:8052
 热播剧场,http://120.245.137.189:4022/rtp/228.1.1.88:9020
 BRTV财经,http://120.245.137.189:4022/rtp/228.1.1.122:8000
 淘Baby,http://120.245.137.189:4022/rtp/228.1.1.128:8001
 淘娱乐,http://120.245.137.189:4022/rtp/228.1.1.133:8001
 BRTV冬奥纪实,http://120.245.137.189:4022/rtp/228.1.1.131:8000
 天津卫视,http://120.245.137.189:4022/rtp/228.1.1.54:8144
 萌宠TV,http://120.245.137.189:4022/rtp/228.1.1.135:8002
 BRTV生活,http://120.245.137.189:4022/rtp/228.1.1.141:8000
 CCTV12,http://120.245.137.189:4022/rtp/228.1.1.70:8232
 河南卫视,http://120.245.137.189:4022/rtp/228.1.1.50:8128
 VBR1_515,http://120.245.137.189:4022/rtp/228.1.1.120:8002
 CCTV5_18,http://120.245.137.189:4022/rtp/228.1.1.23:8004
 辽宁卫视,http://120.245.137.189:4022/rtp/228.1.1.47:8116
 爱上4K,http://120.245.137.189:4022/rtp/228.1.1.38:2000
 BRTV青年,http://120.245.137.189:4022/rtp/228.1.1.146:8000
 快乐垂钓,http://120.245.137.189:4022/rtp/228.1.1.144:8002
 云南卫视,http://120.245.137.189:4022/rtp/228.1.1.44:8108
 BRTV新闻,http://120.245.137.189:4022/rtp/228.1.1.147:8000
 少儿动画,http://120.245.137.189:4022/rtp/228.1.1.83:9000
 CCTV1,http://120.245.137.189:4022/rtp/228.1.1.105:8080
 茶,http://120.245.137.189:4022/rtp/228.1.1.145:8002
 深圳卫视,http://120.245.137.189:4022/rtp/228.1.1.43:9244
 CCTV2,http://120.245.137.189:4022/rtp/228.1.1.100:8004
 轮播频道5,http://120.245.137.189:4022/rtp/228.1.1.127:8001
 BRTV卡酷少儿,http://120.245.137.189:4022/rtp/228.1.1.110:8000
 CCTV1高清,http://120.245.137.189:4022/rtp/228.1.1.28:8008
 古装剧场,http://120.245.137.189:4022/rtp/228.1.1.150:4120
 BTV国际频道,http://120.245.137.189:4022/rtp/228.1.1.111:8000
 贵州卫视,http://120.245.137.189:4022/rtp/228.1.1.48:8120
 CCTV11,http://120.245.137.189:4022/rtp/228.1.1.40:8040
 黑龙江卫视,http://120.245.137.189:4022/rtp/228.1.1.64:8196
 BTV冬奥纪实高清,http://120.245.137.189:4022/rtp/228.1.1.117:8000
 音乐现场,http://120.245.137.189:4022/rtp/228.1.1.151:4120
 BRTV文艺高清,http://120.245.137.189:4022/rtp/228.1.1.116:8000
 美妆,http://120.245.137.189:4022/rtp/228.1.1.153:4120
 江西卫视,http://120.245.137.189:4022/rtp/228.1.1.75:8280
 四川卫视,http://120.245.137.189:4022/rtp/228.1.1.77:8288
 BRTV北京卫视高清,http://120.245.137.189:4022/rtp/228.1.1.115:8000
 美人,http://120.245.137.189:4022/rtp/228.1.1.154:4120
 精选,http://120.245.137.189:4022/rtp/228.1.1.155:4120
 BRTV新闻高清,http://120.245.137.189:4022/rtp/228.1.1.189:8000
 湖北卫视,http://120.245.137.189:4022/rtp/228.1.1.52:8136
 解密,http://120.245.137.189:4022/rtp/228.1.1.156:4120
 BRTV影视高清,http://120.245.137.189:4022/rtp/228.1.1.190:8000
 重庆卫视,http://120.245.137.189:4022/rtp/228.1.1.79:8296
 东南卫视,http://120.245.137.189:4022/rtp/228.1.1.45:8112
 军事,http://120.245.137.189:4022/rtp/228.1.1.157:4120
 CCTV2高清,http://120.245.137.189:4022/rtp/228.1.1.24:8084
 河北卫视,http://120.245.137.189:4022/rtp/228.1.1.78:8292
 国学,http://120.245.137.189:4022/rtp/228.1.1.158:4120
 东方卫视,http://120.245.137.189:4022/rtp/228.1.1.62:8192
 戏曲,http://120.245.137.189:4022/rtp/228.1.1.159:4120
 CCTV7高清,http://120.245.137.189:4022/rtp/228.1.1.26:8104
 4K测试,http://120.245.137.189:4022/rtp/228.1.1.136:8001
 山西卫视,http://120.245.137.189:4022/rtp/228.1.1.58:8172
 早教,http://120.245.137.189:4022/rtp/228.1.1.160:4120
 CCTV9高清,http://120.245.137.189:4022/rtp/228.1.1.27:8112
 吉林卫视,http://120.245.137.189:4022/rtp/228.1.1.65:8200
 高清测试,http://120.245.137.189:4022/rtp/228.1.1.137:8001
 动画,http://120.245.137.189:4022/rtp/228.1.1.161:4120
 CCTV10高清,http://120.245.137.189:4022/rtp/228.1.1.29:8116
 CCTV12高清,http://120.245.137.189:4022/rtp/228.1.1.30:8124
 广东卫视,http://120.245.137.189:4022/rtp/228.1.1.51:8132
 好学生,http://120.245.137.189:4022/rtp/228.1.1.162:4120
 鉴赏,http://120.245.137.189:4022/rtp/228.1.1.163:4120
 CCTV14高清,http://120.245.137.189:4022/rtp/228.1.1.31:8132
 陕西卫视,http://120.245.137.189:4022/rtp/228.1.1.53:8140
 墨宝,http://120.245.137.189:4022/rtp/228.1.1.164:4120
 广西卫视,http://120.245.137.189:4022/rtp/228.1.1.80:8300
 CCTV4高清,http://120.245.137.189:4022/rtp/228.1.1.25:8092
 西藏卫视,http://120.245.137.189:4022/rtp/228.1.1.57:8164
 光影,http://120.245.137.189:4022/rtp/228.1.1.165:4120
 台球,http://120.245.137.189:4022/rtp/228.1.1.166:4120
 内蒙古卫视,http://120.245.137.189:4022/rtp/228.1.1.59:8176
 爱生活,http://120.245.137.189:4022/rtp/228.1.1.167:4120
 青海卫视,http://120.245.137.189:4022/rtp/228.1.1.60:8184
 武术,http://120.245.137.189:4022/rtp/228.1.1.168:4120
 旅游卫视,http://120.245.137.189:4022/rtp/228.1.1.81:8304
 高网,http://120.245.137.189:4022/rtp/228.1.1.169:4120
 宁夏卫视,http://120.245.137.189:4022/rtp/228.1.1.49:8124
 足球,http://120.245.137.189:4022/rtp/228.1.1.170:4120
 新疆卫视,http://120.245.137.189:4022/rtp/228.1.1.56:8160
 CCTV15高清,http://120.245.137.189:4022/rtp/228.1.1.183:8136
 BRTV科教高清,http://120.245.137.189:4022/rtp/228.1.1.196:8000
 家庭影院,http://120.245.137.189:4022/rtp/228.1.1.174:4120
 CCTV3高清,http://120.245.137.189:4022/rtp/228.1.1.191:8002
 甘肃卫视,http://120.245.137.189:4022/rtp/228.1.1.61:8188
 BRTV财经高清,http://120.245.137.189:4022/rtp/228.1.1.197:8000
 黑龙江卫视高清,http://120.245.137.189:4022/rtp/228.1.1.35:8016
 CCTV5高清,http://120.245.137.189:4022/rtp/228.1.1.192:8002
 星影,http://120.245.137.189:4022/rtp/228.1.1.175:4120
 BRTV生活高清,http://120.245.137.189:4022/rtp/228.1.1.198:8000
 BRTV青年高清,http://120.245.137.189:4022/rtp/228.1.1.199:8000
 CCTV6高清,http://120.245.137.189:4022/rtp/228.1.1.193:8002
 深圳卫视高清,http://120.245.137.189:4022/rtp/228.1.1.36:8020
 BTV国际高清,http://120.245.137.189:4022/rtp/228.1.1.200:8000
 湖南卫视高清,http://120.245.137.189:4022/rtp/228.1.1.33:8012
 CCTV8高清,http://120.245.137.189:4022/rtp/228.1.1.194:8002
 城市剧场,http://120.245.137.189:4022/rtp/228.1.1.148:4120
 江苏卫视高清,http://120.245.137.189:4022/rtp/228.1.1.37:8028
 CCTV3,http://120.245.137.189:4022/rtp/228.1.1.46:8002
 动作影院,http://120.245.137.189:4022/rtp/228.1.1.173:4120
 BRTV冬奥纪实4K HDR,http://120.245.137.189:4022/rtp/228.1.1.201:8000
 CCTV5,http://120.245.137.189:4022/rtp/228.1.1.63:8002
 喜剧影院,http://120.245.137.189:4022/rtp/228.1.1.172:4120
 BRTV冬奥纪实4K SDR,http://120.245.137.189:4022/rtp/228.1.1.101:8000
 东方卫视高清,http://120.245.137.189:4022/rtp/228.1.1.39:8032
 湖北卫视高清,http://120.245.137.189:4022/rtp/228.1.1.16:8044
 武侠剧场,http://120.245.137.189:4022/rtp/228.1.1.171:4120
 浙江卫视高清,http://120.245.137.189:4022/rtp/228.1.1.13:8036
 地理,http://120.245.137.189:4022/rtp/228.1.1.152:4120
 CCTV8,http://120.245.137.189:4022/rtp/228.1.1.68:8002
